Sales Organization,Distribution Channel,Condition Type,Condition Record No.,Material,Condition Amount,Condition Currency,Pricing Unit,Unit of Measure,Valid From,Valid To
US05,Z2,ZPR0,0000337760,300006114,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000337762,300006116,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000341340,300006583,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000341387,300006638,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000332107,300006912,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000341769,300007185,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000341806,300007227,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000341814,300007236,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342079,300007658,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342138,300007759,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342276,300007947,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342341,300008063,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342467,300008300,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342745,300008760,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000332496,300008808,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342867,300008960,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342898,300009002,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342938,300009076,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000342977,300009120,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000343064,300009239,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000343096,300009277,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000332634,300009389,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347111,300009428,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000332638,300009429,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369068,300009745,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369069,300009746,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347385,300009919,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347386,300009920,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347405,300009989,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347546,300010380,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347562,300010439,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347564,300010441,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333175,300010784,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333181,300010790,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333261,300010888,38,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333262,300010889,38,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333263,300010890,38,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347582,300010935,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000398777,300010964,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z2,ZPR0,0000347608,300010977,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347610,300010980,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347613,300010989,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347624,300011008,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347631,300011018,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0001622784,300011073,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000398783,300011097,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z2,ZPR0,0000398789,300011113,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z2,ZPR0,0000347737,300011189,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333362,300011200,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347762,300011252,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347800,300011325,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347817,300011355,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000333441,300011633,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369159,300011634,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369161,300011640,92,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369182,300011677,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000369216,300011725,39,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000347992,300011789,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348003,300011803,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348155,300012099,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348180,300012149,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348181,300012150,39,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348201,300012174,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000348218,300012235,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z2,ZPR0,0000391619,300012288,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391628,300012323,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391649,300012390,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391661,300012410,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391685,300012519,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391688,300012530,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0000391694,300012540,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z2,ZPR0,0010345738,300044193,30,USD,1,CS,11/24/2025,12/31/9999
US05,Z1,ZPR0,0000334167,300003337,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986259,300003408,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000334214,300003416,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334219,300003426,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334258,300003482,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334261,300003485,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334269,300003500,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986272,300003532,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000334355,300003623,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334356,300003624,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903345,300003639,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000334372,300003651,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334380,300003662,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334399,300003696,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334430,300003793,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334437,300003807,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334439,300003809,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368686,300003827,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986306,300004109,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000334606,300004125,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334610,300004131,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903373,300004192,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903374,300004193,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903375,300004194,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000986320,300004551,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000334894,300004610,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000334896,300004612,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0007931409,300004901,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903392,300005000,80,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000335161,300005078,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335173,300005092,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001699729,300005185,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000986375,300005190,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000986386,300005201,50,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0001699740,300005207,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000986395,300005210,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0001699745,300005213,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0009864094,300005237,44,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0009864095,300005238,44,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0001699752,300005239,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699756,300005276,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000335371,300005472,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335372,300005473,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335375,300005477,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335376,300005478,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001699776,300005494,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000344744,300005570,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368725,300005571,31,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000344757,300005595,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335466,300005629,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335468,300005632,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335483,300005650,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335585,300005798,65,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903114,300006039,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000335755,300006069,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000335797,300006140,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339428,300006541,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339463,300006583,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339469,300006592,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339470,300006593,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339510,300006638,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339520,300006649,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339537,300006673,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339540,300006676,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000344939,300006912,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339741,300006973,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000339869,300007159,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903443,300007188,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000339929,300007227,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340014,300007369,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340015,300007370,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903448,300007536,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340134,300007554,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903451,300007746,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340278,300007759,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340372,300007879,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340373,300007880,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340482,300008063,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340509,300008113,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0005575330,300008290,22,USD,1,CS,04/02/2024,01/01/9999
US05,Z1,ZPR0,0000340609,300008301,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340610,300008302,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903472,300008729,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340889,300008760,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345330,300008808,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340928,300008845,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340960,300008895,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340984,300008927,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340985,300008929,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340996,300008940,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341000,300008946,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341001,300008947,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341056,300009022,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001242112,300009032,30,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0000341111,300009104,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341115,300009108,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341116,300009109,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341253,300009288,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341254,300009289,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341258,300009293,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345545,300009428,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345787,300009714,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346013,300009989,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346155,300010165,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346300,300010380,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346317,300010407,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346335,300010439,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346337,300010441,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331019,300010596,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331020,300010597,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735865,300010776,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331171,300010784,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331173,300010786,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331177,300010790,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000398359,300010964,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346418,300010977,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346424,300010989,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331322,300011024,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346451,300011029,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346456,300011040,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001699988,300011063,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699990,300011073,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699991,300011097,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699999,300011120,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000346531,300011155,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986671,300011156,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346536,300011164,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346574,300011252,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986692,300011259,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000986697,300011267,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346613,300011325,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346630,300011355,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368853,300011600,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331437,300011633,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368871,300011634,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368873,300011640,92,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368894,300011677,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903176,300011725,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000346805,300011789,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368943,300011803,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346923,300011995,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986751,300012075,50,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346993,300012149,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903178,300012150,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000347017,300012178,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347031,300012235,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002673195,300012288,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391541,300012335,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002673205,300012393,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699348,300012410,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699349,300012530,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699351,300012540,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699352,300012550,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699356,300019430,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001700073,300034367,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706908,300034371,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706910,300034373,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706916,300034382,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706919,300034388,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706924,300034466,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706925,300034467,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706928,300034471,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706932,300034475,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706943,300034492,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001600486,300034495,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706946,300034498,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706949,300034501,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706960,300035930,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706966,300036771,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706967,300036772,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706977,300037154,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002763666,300038639,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763668,300038648,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002422759,300039081,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002955701,300039948,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139278,300039949,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003413242,300040057,60,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003812992,300040207,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0005120916,300040279,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005123095,300040289,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005120918,300040307,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004424601,300040893,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004903986,300040900,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004903987,300040903,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004424604,300040911,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004919612,300041374,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004664408,300041750,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004919686,300042401,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919687,300042412,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0006315178,300043470,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0006629722,300043939,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0006629724,300043950,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0006730649,300044193,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0006975521,300044614,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007267882,300044958,55,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007267888,300044970,55,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007637643,300045943,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007732677,300046207,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0008880872,300049053,55,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0007843254,300049102,55,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007923830,300049221,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007924371,300049231,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0007924372,300049232,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0008164601,300049506,35,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008164604,300049539,35,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008164605,300049540,35,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008264089,300049873,55,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008265374,300049893,55,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008517398,300050276,50,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008517400,300050285,50,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008651470,300051104,70,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0009074054,300051111,30,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008653814,300051154,70,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008712336,300051203,50,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008954002,300056258,45,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0008954003,300056259,70,USD,1,CS,01/01/2025,12/31/9999
US05,Z1,ZPR0,0009612802,300056622,45,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612805,300056629,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612807,300056632,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612809,300056634,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612810,300056636,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612818,300056647,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612819,300056653,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612827,300056667,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612828,300056668,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612838,300056682,45,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612869,300056748,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612871,300056774,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612872,300056780,30,USD,1,CS,08/27/2025,12/31/9999
US05,Z1,ZPR0,0009612876,300056795,30,USD,1,CS,08/27/2025,12/31/9999
